Test run for C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll (.NETCoreApp,Version=v8.0)
A total of 1 test files matched the specified pattern.
C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll
[xUnit.net 00:00:00.00] xUnit.net VSTest Adapter v2.8.2+699d445a1a (64-bit .NET 8.0.24)
[xUnit.net 00:00:01.61]   Discovering: Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.85]   Discovered:  Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.86]   Starting:    Hamlet.RadioEngine.Tests
[xUnit.net 00:00:02.08]   Finished:    Hamlet.RadioEngine.Tests
  Passed Hamlet.RadioEngine.Tests.Cw.WhereTheSecondDecodersFirstDitGoesTests.ThroughTheCaseSampleBySample [194 ms]
  Standard Output Messages:
 HM-REQ-122 | trace | emitted `GARIS CQ ` | 8256 decision samples
 mark | 1 | 10.0026 s to 10.0643 s | 493 samples
 mark | 2 | 10.1359 s to 10.3309 s | 1560 samples
 mark | 3 | 10.4025 s to 10.5975 s | 1560 samples
 mark | 4 | 10.6693 s to 10.7309 s | 493 samples
 mark | 5 | 10.9359 s to 10.9975 s | 493 samples
 mark | 6 | 11.0693 s to 11.2643 s | 1560 samples
 lead-in last second | 500 samples | in tone 227 | downs 22 | spikes 18 | ups 4 | mean CWupper 0.8389 | mean CWlower 0.8395 | mean value 0.8404 | mean magnitude 0.02390 | agc_peak 0.02862 | noise_floor 0.02273 | sig_avg 0.02400
 row | t_in s | t_filt s | magnitude | value | agc_peak | noise_floor | sig_avg | CWupper | CWlower | state | smpl_ctr | two_dots | events | printed | held
 row | 10.1719 | 10.2360 | 0.25387 | 3.7464 | 0.06776 | 0.02283 | 0.03302 | 0.4572 | 0.4421 | tone | 288 | 955 |  |  | 
 row | 10.1739 | 10.2380 | 0.25472 | 3.7079 | 0.06870 | 0.02283 | 0.03324 | 0.4535 | 0.4384 | tone | 304 | 955 |  |  | 
 row | 10.1759 | 10.2400 | 0.25538 | 3.6676 | 0.06963 | 0.02283 | 0.03346 | 0.4500 | 0.4347 | tone | 320 | 955 |  |  | 
 row | 10.1779 | 10.2420 | 0.25382 | 3.5977 | 0.07055 | 0.02283 | 0.03368 | 0.4466 | 0.4313 | tone | 336 | 955 |  |  | 
 row | 10.1799 | 10.2440 | 0.25311 | 3.5418 | 0.07146 | 0.02283 | 0.03390 | 0.4434 | 0.4279 | tone | 352 | 955 |  |  | 
 row | 10.1819 | 10.2460 | 0.25499 | 3.5228 | 0.07238 | 0.02283 | 0.03412 | 0.4402 | 0.4246 | tone | 368 | 955 |  |  | 
 row | 10.1839 | 10.2480 | 0.25698 | 3.5056 | 0.07330 | 0.02283 | 0.03435 | 0.4371 | 0.4214 | tone | 384 | 955 |  |  | 
 row | 10.1859 | 10.2500 | 0.25700 | 3.4626 | 0.07422 | 0.02283 | 0.03457 | 0.4341 | 0.4183 | tone | 400 | 955 |  |  | 
 row | 10.1879 | 10.2520 | 0.25583 | 3.4050 | 0.07513 | 0.02283 | 0.03479 | 0.4312 | 0.4153 | tone | 416 | 955 |  |  | 
 row | 10.1899 | 10.2540 | 0.25528 | 3.3576 | 0.07603 | 0.02283 | 0.03501 | 0.4284 | 0.4124 | tone | 432 | 955 |  |  | 
 row | 10.1919 | 10.2560 | 0.25599 | 3.3274 | 0.07693 | 0.02283 | 0.03523 | 0.4257 | 0.4096 | tone | 448 | 955 |  |  | 
 row | 10.1939 | 10.2580 | 0.25746 | 3.3077 | 0.07783 | 0.02283 | 0.03545 | 0.4231 | 0.4068 | tone | 464 | 955 |  |  | 
 row | 10.1959 | 10.2600 | 0.25802 | 3.2771 | 0.07874 | 0.02283 | 0.03568 | 0.4205 | 0.4042 | tone | 480 | 955 |  |  | 
 row | 10.1979 | 10.2620 | 0.25641 | 3.2203 | 0.07962 | 0.02283 | 0.03590 | 0.4180 | 0.4016 | tone | 496 | 955 |  |  | 
 row | 10.1999 | 10.2640 | 0.25321 | 3.1458 | 0.08049 | 0.02283 | 0.03611 | 0.4157 | 0.3991 | tone | 512 | 955 |  |  | 
 row | 10.2019 | 10.2660 | 0.25084 | 3.0837 | 0.08134 | 0.02283 | 0.03633 | 0.4134 | 0.3968 | tone | 528 | 955 |  |  | 
 row | 10.2039 | 10.2680 | 0.25085 | 3.0520 | 0.08219 | 0.02283 | 0.03654 | 0.4112 | 0.3946 | tone | 544 | 955 |  |  | 
 row | 10.2059 | 10.2700 | 0.25146 | 3.0283 | 0.08304 | 0.02283 | 0.03676 | 0.4091 | 0.3923 | tone | 560 | 955 |  |  | 
 row | 10.2079 | 10.2720 | 0.25056 | 2.9872 | 0.08388 | 0.02283 | 0.03697 | 0.4071 | 0.3902 | tone | 576 | 955 |  |  | 
 row | 10.2099 | 10.2740 | 0.24929 | 2.9432 | 0.08470 | 0.02283 | 0.03718 | 0.4051 | 0.3882 | tone | 592 | 955 |  |  | 
 row | 10.2119 | 10.2760 | 0.24922 | 2.9141 | 0.08552 | 0.02283 | 0.03740 | 0.4032 | 0.3862 | tone | 608 | 955 |  |  | 
 row | 10.2139 | 10.2780 | 0.24896 | 2.8834 | 0.08634 | 0.02283 | 0.03761 | 0.4013 | 0.3842 | tone | 624 | 955 |  |  | 
 row | 10.2159 | 10.2800 | 0.24767 | 2.8419 | 0.08715 | 0.02283 | 0.03782 | 0.3995 | 0.3823 | tone | 640 | 955 |  |  | 
 row | 10.2179 | 10.2820 | 0.24751 | 2.8142 | 0.08795 | 0.02283 | 0.03803 | 0.3978 | 0.3805 | tone | 656 | 955 |  |  | 
 row | 10.2199 | 10.2840 | 0.24915 | 2.8072 | 0.08876 | 0.02283 | 0.03824 | 0.3961 | 0.3787 | tone | 672 | 955 |  |  | 
 row | 10.2219 | 10.2860 | 0.24992 | 2.7905 | 0.08956 | 0.02283 | 0.03845 | 0.3944 | 0.3770 | tone | 688 | 955 |  |  | 
 row | 10.2239 | 10.2880 | 0.24905 | 2.7562 | 0.09036 | 0.02283 | 0.03866 | 0.3928 | 0.3753 | tone | 704 | 955 |  |  | 
 row | 10.2259 | 10.2900 | 0.24833 | 2.7245 | 0.09115 | 0.02283 | 0.03887 | 0.3912 | 0.3736 | tone | 720 | 955 |  |  | 
 row | 10.2279 | 10.2920 | 0.24824 | 2.7001 | 0.09193 | 0.02283 | 0.03908 | 0.3897 | 0.3720 | tone | 736 | 955 |  |  | 
 row | 10.2299 | 10.2940 | 0.24804 | 2.6753 | 0.09272 | 0.02283 | 0.03929 | 0.3882 | 0.3705 | tone | 752 | 955 |  |  | 
 row | 10.2319 | 10.2960 | 0.24932 | 2.6666 | 0.09350 | 0.02283 | 0.03950 | 0.3868 | 0.3690 | tone | 768 | 955 |  |  | 
 row | 10.2339 | 10.2980 | 0.25318 | 2.6849 | 0.09430 | 0.02283 | 0.03971 | 0.3853 | 0.3674 | tone | 784 | 955 |  |  | 
 row | 10.2359 | 10.3000 | 0.25620 | 2.6938 | 0.09511 | 0.02283 | 0.03993 | 0.3839 | 0.3659 | tone | 800 | 955 |  |  | 
 row | 10.2379 | 10.3020 | 0.25558 | 2.6649 | 0.09591 | 0.02283 | 0.04014 | 0.3825 | 0.3644 | tone | 816 | 955 |  |  | 
 row | 10.2399 | 10.3040 | 0.25430 | 2.6298 | 0.09670 | 0.02283 | 0.04036 | 0.3811 | 0.3630 | tone | 832 | 955 |  |  | 
 row | 10.2419 | 10.3060 | 0.25529 | 2.6185 | 0.09749 | 0.02283 | 0.04057 | 0.3798 | 0.3616 | tone | 848 | 955 |  |  | 
 row | 10.2439 | 10.3080 | 0.25593 | 2.6039 | 0.09829 | 0.02283 | 0.04079 | 0.3785 | 0.3602 | tone | 864 | 955 |  |  | 
 row | 10.2459 | 10.3100 | 0.25383 | 2.5623 | 0.09906 | 0.02283 | 0.04100 | 0.3772 | 0.3589 | tone | 880 | 955 |  |  | 
 row | 10.2479 | 10.3120 | 0.25169 | 2.5212 | 0.09983 | 0.02283 | 0.04121 | 0.3760 | 0.3576 | tone | 896 | 955 |  |  | 
 row | 10.2499 | 10.3140 | 0.25207 | 2.5060 | 0.10059 | 0.02283 | 0.04142 | 0.3748 | 0.3564 | tone | 912 | 955 |  |  | 
 row | 10.2519 | 10.3160 | 0.25369 | 2.5030 | 0.10135 | 0.02283 | 0.04164 | 0.3737 | 0.3551 | tone | 928 | 955 |  |  | 
 row | 10.2539 | 10.3180 | 0.25427 | 2.4899 | 0.10212 | 0.02283 | 0.04185 | 0.3726 | 0.3539 | tone | 944 | 955 |  |  | 
 row | 10.2559 | 10.3200 | 0.25342 | 2.4634 | 0.10287 | 0.02283 | 0.04206 | 0.3715 | 0.3528 | tone | 960 | 955 |  |  | 
 row | 10.2579 | 10.3220 | 0.25157 | 2.4279 | 0.10362 | 0.02283 | 0.04227 | 0.3704 | 0.3516 | tone | 976 | 955 |  |  | 
 row | 10.2599 | 10.3240 | 0.25031 | 2.3988 | 0.10435 | 0.02283 | 0.04248 | 0.3694 | 0.3506 | tone | 992 | 955 |  |  | 
 row | 10.2619 | 10.3260 | 0.25134 | 2.3917 | 0.10509 | 0.02283 | 0.04269 | 0.3684 | 0.3495 | tone | 1008 | 955 |  |  | 
 row | 10.2639 | 10.3280 | 0.25248 | 2.3859 | 0.10582 | 0.02283 | 0.04290 | 0.3674 | 0.3485 | tone | 1024 | 955 |  |  | 
 row | 10.2659 | 10.3300 | 0.25046 | 2.3507 | 0.10655 | 0.02283 | 0.04310 | 0.3665 | 0.3475 | tone | 1040 | 955 |  |  | 
 row | 10.2679 | 10.3320 | 0.24768 | 2.3093 | 0.10725 | 0.02283 | 0.04331 | 0.3656 | 0.3465 | tone | 1056 | 955 |  |  | 
 row | 10.2699 | 10.3340 | 0.24898 | 2.3062 | 0.10796 | 0.02283 | 0.04351 | 0.3647 | 0.3456 | tone | 1072 | 955 |  |  | 
 row | 10.2719 | 10.3360 | 0.25246 | 2.3229 | 0.10868 | 0.02283 | 0.04372 | 0.3638 | 0.3446 | tone | 1088 | 955 |  |  | 
 row | 10.2739 | 10.3380 | 0.25260 | 2.3089 | 0.10940 | 0.02283 | 0.04393 | 0.3630 | 0.3437 | tone | 1104 | 955 |  |  | 
 row | 10.2759 | 10.3400 | 0.24990 | 2.2697 | 0.11011 | 0.02283 | 0.04414 | 0.3622 | 0.3428 | tone | 1120 | 955 |  |  | 
 row | 10.2779 | 10.3420 | 0.24942 | 2.2511 | 0.11080 | 0.02283 | 0.04434 | 0.3614 | 0.3419 | tone | 1136 | 955 |  |  | 
 row | 10.2799 | 10.3440 | 0.25111 | 2.2520 | 0.11150 | 0.02283 | 0.04455 | 0.3606 | 0.3411 | tone | 1152 | 955 |  |  | 
 row | 10.2819 | 10.3460 | 0.25088 | 2.2360 | 0.11220 | 0.02283 | 0.04476 | 0.3598 | 0.3403 | tone | 1168 | 955 |  |  | 
 row | 10.2839 | 10.3480 | 0.24845 | 2.2010 | 0.11288 | 0.02283 | 0.04496 | 0.3591 | 0.3395 | tone | 1184 | 955 |  |  | 
 row | 10.2859 | 10.3500 | 0.24790 | 2.1830 | 0.11356 | 0.02283 | 0.04516 | 0.3584 | 0.3387 | tone | 1200 | 955 |  |  | 
 row | 10.2879 | 10.3520 | 0.25071 | 2.1945 | 0.11424 | 0.02283 | 0.04537 | 0.3577 | 0.3379 | tone | 1216 | 955 |  |  | 
 row | 10.2899 | 10.3540 | 0.25402 | 2.2100 | 0.11494 | 0.02283 | 0.04558 | 0.3569 | 0.3372 | tone | 1232 | 955 |  |  | 
 row | 10.2919 | 10.3560 | 0.25484 | 2.2037 | 0.11564 | 0.02283 | 0.04579 | 0.3562 | 0.3364 | tone | 1248 | 955 |  |  | 
 row | 10.2939 | 10.3580 | 0.25291 | 2.1742 | 0.11633 | 0.02283 | 0.04599 | 0.3556 | 0.3356 | tone | 1264 | 955 |  |  | 
 row | 10.2959 | 10.3600 | 0.25067 | 2.1425 | 0.11700 | 0.02283 | 0.04620 | 0.3549 | 0.3349 | tone | 1280 | 955 |  |  | 
 row | 10.2979 | 10.3620 | 0.25011 | 2.1256 | 0.11766 | 0.02283 | 0.04640 | 0.3543 | 0.3343 | tone | 1296 | 955 |  |  | 
 row | 10.2999 | 10.3640 | 0.25107 | 2.1217 | 0.11833 | 0.02283 | 0.04661 | 0.3537 | 0.3336 | tone | 1312 | 955 |  |  | 
 row | 10.3019 | 10.3660 | 0.25215 | 2.1189 | 0.11900 | 0.02283 | 0.04681 | 0.3531 | 0.3329 | tone | 1328 | 955 |  |  | 
 row | 10.3039 | 10.3680 | 0.25294 | 2.1137 | 0.11967 | 0.02283 | 0.04702 | 0.3525 | 0.3323 | tone | 1344 | 955 |  |  | 
 row | 10.3059 | 10.3700 | 0.25477 | 2.1170 | 0.12035 | 0.02283 | 0.04723 | 0.3519 | 0.3316 | tone | 1360 | 955 |  |  | 
 row | 10.3079 | 10.3720 | 0.25807 | 2.1322 | 0.12103 | 0.02283 | 0.04744 | 0.3513 | 0.3309 | tone | 1376 | 955 |  |  | 
 row | 10.3099 | 10.3740 | 0.26097 | 2.1438 | 0.12173 | 0.02283 | 0.04765 | 0.3506 | 0.3303 | tone | 1392 | 955 |  |  | 
 row | 10.3119 | 10.3760 | 0.26163 | 2.1369 | 0.12243 | 0.02283 | 0.04786 | 0.3500 | 0.3296 | tone | 1408 | 955 |  |  | 
 row | 10.3139 | 10.3780 | 0.26091 | 2.1190 | 0.12313 | 0.02283 | 0.04808 | 0.3495 | 0.3290 | tone | 1424 | 955 |  |  | 
 row | 10.3159 | 10.3800 | 0.26066 | 2.1052 | 0.12381 | 0.02283 | 0.04829 | 0.3489 | 0.3283 | tone | 1440 | 955 |  |  | 
 row | 10.3179 | 10.3820 | 0.26029 | 2.0908 | 0.12450 | 0.02283 | 0.04850 | 0.3483 | 0.3277 | tone | 1456 | 955 |  |  | 
 row | 10.3199 | 10.3840 | 0.25866 | 2.0665 | 0.12517 | 0.02283 | 0.04871 | 0.3478 | 0.3271 | tone | 1472 | 955 |  |  | 
 row | 10.3219 | 10.3860 | 0.25652 | 2.0387 | 0.12582 | 0.02283 | 0.04892 | 0.3473 | 0.3266 | tone | 1488 | 955 |  |  | 
 row | 10.3239 | 10.3880 | 0.25576 | 2.0222 | 0.12647 | 0.02283 | 0.04913 | 0.3468 | 0.3261 | tone | 1504 | 955 |  |  | 
 row | 10.3259 | 10.3900 | 0.25718 | 2.0230 | 0.12713 | 0.02283 | 0.04933 | 0.3464 | 0.3255 | tone | 1520 | 955 |  |  | 
 row | 10.3279 | 10.3920 | 0.25856 | 2.0234 | 0.12778 | 0.02283 | 0.04954 | 0.3459 | 0.3250 | tone | 1536 | 955 |  |  | 
 row | 10.3299 | 10.3940 | 0.25483 | 1.9844 | 0.12842 | 0.02283 | 0.04975 | 0.3455 | 0.3245 | tone | 1552 | 955 |  |  | 
 row | 10.3319 | 10.3960 | 0.24280 | 1.8823 | 0.12899 | 0.02283 | 0.04994 | 0.3451 | 0.3241 | tone | 1568 | 955 |  |  | 
 row | 10.3339 | 10.3980 | 0.22604 | 1.7458 | 0.12948 | 0.02283 | 0.05012 | 0.3449 | 0.3239 | tone | 1584 | 955 |  |  | 
 row | 10.3359 | 10.4000 | 0.21004 | 1.6172 | 0.12988 | 0.02283 | 0.05028 | 0.3448 | 0.3237 | tone | 1600 | 955 |  |  | 
 row | 10.3379 | 10.4020 | 0.19441 | 1.4932 | 0.13020 | 0.02283 | 0.05042 | 0.3449 | 0.3237 | tone | 1616 | 955 |  |  | 
 row | 10.3399 | 10.4040 | 0.18014 | 1.3809 | 0.13045 | 0.02283 | 0.05055 | 0.3450 | 0.3238 | tone | 1632 | 955 |  |  | 
 row | 10.3419 | 10.4060 | 0.16496 | 1.2629 | 0.13062 | 0.02283 | 0.05067 | 0.3453 | 0.3239 | tone | 1648 | 955 |  |  | 
 row | 10.3439 | 10.4080 | 0.15003 | 1.1477 | 0.13072 | 0.02283 | 0.05077 | 0.3456 | 0.3242 | tone | 1664 | 955 |  |  | 
 row | 10.3459 | 10.4100 | 0.13713 | 1.0488 | 0.13075 | 0.02283 | 0.05085 | 0.3461 | 0.3246 | tone | 1680 | 955 |  |  | 
 row | 10.3479 | 10.4120 | 0.12346 | 0.9443 | 0.13075 | 0.02283 | 0.05092 | 0.3465 | 0.3250 | tone | 1696 | 955 |  |  | 
 row | 10.3499 | 10.4140 | 0.10817 | 0.8275 | 0.13072 | 0.02283 | 0.05098 | 0.3469 | 0.3254 | tone | 1712 | 955 |  |  | 
 row | 10.3519 | 10.4160 | 0.09265 | 0.7089 | 0.13069 | 0.02283 | 0.05102 | 0.3473 | 0.3257 | tone | 1728 | 955 |  |  | 
 row | 10.3539 | 10.4180 | 0.07987 | 0.6114 | 0.13063 | 0.02283 | 0.05105 | 0.3476 | 0.3260 | tone | 1744 | 955 |  |  | 
 row | 10.3559 | 10.4200 | 0.06812 | 0.5217 | 0.13057 | 0.02283 | 0.05107 | 0.3479 | 0.3262 | tone | 1760 | 955 |  |  | 
 row | 10.3579 | 10.4220 | 0.05263 | 0.4033 | 0.13049 | 0.02283 | 0.05107 | 0.3481 | 0.3264 | tone | 1776 | 955 |  |  | 
 row | 10.3599 | 10.4240 | 0.03653 | 0.2799 | 0.13049 | 0.02284 | 0.05106 | 0.3480 | 0.3264 | after | 1792 | 955 | up 1792 |  | -
 row | 10.3619 | 10.4260 | 0.02628 | 0.2014 | 0.13049 | 0.02285 | 0.05103 | 0.3479 | 0.3263 | after | 1808 | 955 |  |  | -
 row | 10.3639 | 10.4280 | 0.02448 | 0.1876 | 0.13049 | 0.02285 | 0.05101 | 0.3477 | 0.3261 | after | 1824 | 955 |  |  | -
 row | 10.3659 | 10.4300 | 0.02555 | 0.1958 | 0.13049 | 0.02285 | 0.05098 | 0.3476 | 0.3260 | after | 1840 | 955 |  |  | -
 row | 10.3679 | 10.4320 | 0.02397 | 0.1837 | 0.13049 | 0.02285 | 0.05095 | 0.3474 | 0.3259 | after | 1856 | 955 |  |  | -
 row | 10.3699 | 10.4340 | 0.02454 | 0.1881 | 0.13049 | 0.02285 | 0.05093 | 0.3472 | 0.3257 | after | 1872 | 955 |  |  | -
 row | 10.3719 | 10.4360 | 0.02559 | 0.1961 | 0.13049 | 0.02286 | 0.05090 | 0.3471 | 0.3256 | after | 1888 | 955 |  |  | -
 row | 10.3739 | 10.4380 | 0.02648 | 0.2029 | 0.13049 | 0.02286 | 0.05088 | 0.3469 | 0.3255 | after | 1904 | 955 |  |  | -
 row | 10.3759 | 10.4400 | 0.02678 | 0.2052 | 0.13049 | 0.02286 | 0.05085 | 0.3468 | 0.3253 | after | 1920 | 955 |  |  | -
 row | 10.3779 | 10.4420 | 0.02581 | 0.1978 | 0.13049 | 0.02287 | 0.05083 | 0.3466 | 0.3252 | after | 1936 | 955 |  |  | -
 row | 10.3799 | 10.4440 | 0.02673 | 0.2048 | 0.13049 | 0.02287 | 0.05080 | 0.3465 | 0.3251 | after | 1952 | 955 |  |  | -
 row | 10.3819 | 10.4460 | 0.02734 | 0.2095 | 0.13049 | 0.02288 | 0.05078 | 0.3464 | 0.3250 | after | 1968 | 955 |  |  | -
 row | 10.3839 | 10.4480 | 0.02825 | 0.2165 | 0.13049 | 0.02288 | 0.05076 | 0.3462 | 0.3249 | after | 1984 | 955 |  |  | -
 row | 10.3859 | 10.4500 | 0.02922 | 0.2239 | 0.13049 | 0.02289 | 0.05074 | 0.3461 | 0.3248 | after | 2000 | 955 |  |  | -
 row | 10.3879 | 10.4520 | 0.02960 | 0.2268 | 0.13049 | 0.02289 | 0.05071 | 0.3460 | 0.3247 | after | 2016 | 955 |  |  | -
 row | 10.3899 | 10.4540 | 0.02989 | 0.2291 | 0.13049 | 0.02290 | 0.05069 | 0.3459 | 0.3246 | after | 2032 | 955 |  |  | -
 row | 10.3919 | 10.4560 | 0.03215 | 0.2464 | 0.13049 | 0.02291 | 0.05068 | 0.3458 | 0.3245 | after | 2048 | 955 |  |  | -
 row | 10.3939 | 10.4580 | 0.03219 | 0.2467 | 0.13049 | 0.02292 | 0.05066 | 0.3457 | 0.3244 | after | 2064 | 955 |  |  | -
 row | 10.3959 | 10.4600 | 0.03047 | 0.2335 | 0.13049 | 0.02293 | 0.05064 | 0.3456 | 0.3243 | after | 2080 | 955 |  |  | -
 row | 10.3979 | 10.4620 | 0.02945 | 0.2257 | 0.13049 | 0.02293 | 0.05062 | 0.3454 | 0.3242 | after | 2096 | 955 |  |  | -
 row | 10.3999 | 10.4640 | 0.02979 | 0.2283 | 0.13049 | 0.02294 | 0.05059 | 0.3453 | 0.3241 | after | 2112 | 955 |  |  | -
 row | 10.4019 | 10.4660 | 0.03342 | 0.2561 | 0.13049 | 0.02295 | 0.05058 | 0.3452 | 0.3241 | after | 2128 | 955 |  |  | -
 row | 10.4039 | 10.4680 | 0.04262 | 0.3266 | 0.13049 | 0.02297 | 0.05057 | 0.3452 | 0.3241 | after | 2144 | 955 |  |  | -
 row | 10.4059 | 10.4700 | 0.05592 | 0.4287 | 0.13042 | 0.02297 | 0.05057 | 0.3455 | 0.3243 | tone | 2160 | 955 | down |  | -
 row | 10.4079 | 10.4720 | 0.06993 | 0.5364 | 0.13036 | 0.02297 | 0.05059 | 0.3457 | 0.3245 | tone | 2176 | 955 |  |  | -
 row | 10.4099 | 10.4740 | 0.08492 | 0.6517 | 0.13031 | 0.02297 | 0.05063 | 0.3461 | 0.3248 | tone | 2192 | 955 |  |  | -
 row | 10.4119 | 10.4760 | 0.10108 | 0.7758 | 0.13028 | 0.02297 | 0.05068 | 0.3465 | 0.3252 | tone | 2208 | 955 |  |  | -
 row | 10.4139 | 10.4780 | 0.11820 | 0.9074 | 0.13027 | 0.02297 | 0.05075 | 0.3469 | 0.3256 | tone | 2224 | 955 |  |  | -
 row | 10.4159 | 10.4800 | 0.13139 | 1.0086 | 0.13028 | 0.02297 | 0.05083 | 0.3474 | 0.3260 | tone | 2240 | 955 |  |  | -
 row | 10.4179 | 10.4820 | 0.14156 | 1.0861 | 0.13033 | 0.02297 | 0.05092 | 0.3478 | 0.3263 | tone | 2256 | 955 |  |  | -
 row | 10.4199 | 10.4840 | 0.15454 | 1.1846 | 0.13046 | 0.02297 | 0.05102 | 0.3481 | 0.3266 | tone | 2272 | 955 |  |  | -
 row | 10.4219 | 10.4860 | 0.17102 | 1.3089 | 0.13066 | 0.02297 | 0.05114 | 0.3483 | 0.3267 | tone | 2288 | 955 |  |  | -
 row | 10.4239 | 10.4880 | 0.18328 | 1.3999 | 0.13092 | 0.02297 | 0.05127 | 0.3484 | 0.3268 | tone | 2304 | 955 |  |  | -
 row | 10.4259 | 10.4900 | 0.19578 | 1.4917 | 0.13125 | 0.02297 | 0.05142 | 0.3484 | 0.3267 | tone | 2320 | 955 |  |  | -
 row | 10.4279 | 10.4920 | 0.21034 | 1.5978 | 0.13164 | 0.02297 | 0.05158 | 0.3483 | 0.3266 | tone | 2336 | 955 |  |  | -
 row | 10.4299 | 10.4940 | 0.22437 | 1.6984 | 0.13210 | 0.02297 | 0.05175 | 0.3482 | 0.3264 | tone | 2352 | 955 |  |  | -
 row | 10.4319 | 10.4960 | 0.23867 | 1.7994 | 0.13264 | 0.02297 | 0.05194 | 0.3479 | 0.3261 | tone | 2368 | 955 |  |  | -
 row | 10.4339 | 10.4980 | 0.25043 | 1.8797 | 0.13323 | 0.02297 | 0.05214 | 0.3475 | 0.3257 | tone | 2384 | 955 |  |  | -
 row | 10.4359 | 10.5000 | 0.25570 | 1.9105 | 0.13384 | 0.02297 | 0.05234 | 0.3472 | 0.3252 | tone | 2400 | 955 |  |  | -
 row | 10.4379 | 10.5020 | 0.25520 | 1.8982 | 0.13445 | 0.02297 | 0.05254 | 0.3468 | 0.3248 | tone | 2416 | 955 |  |  | -
 row | 10.4399 | 10.5040 | 0.25518 | 1.8895 | 0.13505 | 0.02297 | 0.05274 | 0.3465 | 0.3244 | tone | 2432 | 955 |  |  | -
 row | 10.4419 | 10.5060 | 0.25714 | 1.8955 | 0.13566 | 0.02297 | 0.05295 | 0.3461 | 0.3240 | tone | 2448 | 955 |  |  | -
 row | 10.4439 | 10.5080 | 0.25605 | 1.8791 | 0.13626 | 0.02297 | 0.05315 | 0.3458 | 0.3236 | tone | 2464 | 955 |  |  | -
 row | 10.4459 | 10.5100 | 0.25335 | 1.8514 | 0.13685 | 0.02297 | 0.05335 | 0.3455 | 0.3233 | tone | 2480 | 955 |  |  | -
 row | 10.4479 | 10.5120 | 0.25559 | 1.8596 | 0.13744 | 0.02297 | 0.05355 | 0.3451 | 0.3229 | tone | 2496 | 955 |  |  | -
 row | 10.4499 | 10.5140 | 0.25945 | 1.8794 | 0.13805 | 0.02297 | 0.05376 | 0.3448 | 0.3225 | tone | 2512 | 955 |  |  | -
 row | 10.4519 | 10.5160 | 0.25810 | 1.8615 | 0.13865 | 0.02297 | 0.05396 | 0.3445 | 0.3221 | tone | 2528 | 955 |  |  | -
 row | 10.4539 | 10.5180 | 0.25528 | 1.8335 | 0.13923 | 0.02297 | 0.05417 | 0.3442 | 0.3218 | tone | 2544 | 955 |  |  | -
 row | 10.4559 | 10.5200 | 0.25699 | 1.8379 | 0.13982 | 0.02297 | 0.05437 | 0.3439 | 0.3215 | tone | 2560 | 955 |  |  | -
 row | 10.4579 | 10.5220 | 0.25987 | 1.8506 | 0.14042 | 0.02297 | 0.05457 | 0.3436 | 0.3211 | tone | 2576 | 955 |  |  | -
 row | 10.4599 | 10.5240 | 0.26054 | 1.8475 | 0.14102 | 0.02297 | 0.05478 | 0.3433 | 0.3208 | tone | 2592 | 955 |  |  | -
 row | 10.4619 | 10.5260 | 0.26161 | 1.8472 | 0.14163 | 0.02297 | 0.05499 | 0.3430 | 0.3204 | tone | 2608 | 955 |  |  | -
 row | 10.4639 | 10.5280 | 0.26174 | 1.8403 | 0.14223 | 0.02297 | 0.05519 | 0.3428 | 0.3201 | tone | 2624 | 955 |  |  | -
 row | 10.4659 | 10.5300 | 0.25764 | 1.8042 | 0.14280 | 0.02297 | 0.05540 | 0.3425 | 0.3198 | tone | 2640 | 955 |  |  | -
 row | 10.4679 | 10.5320 | 0.25415 | 1.7728 | 0.14336 | 0.02297 | 0.05560 | 0.3423 | 0.3195 | tone | 2656 | 955 |  |  | -
 row | 10.4699 | 10.5340 | 0.25559 | 1.7759 | 0.14392 | 0.02297 | 0.05580 | 0.3421 | 0.3193 | tone | 2672 | 955 |  |  | -
 row | 10.4719 | 10.5360 | 0.25653 | 1.7755 | 0.14449 | 0.02297 | 0.05600 | 0.3418 | 0.3190 | tone | 2688 | 955 |  |  | -
 row | 10.4739 | 10.5380 | 0.25316 | 1.7456 | 0.14503 | 0.02297 | 0.05619 | 0.3416 | 0.3187 | tone | 2704 | 955 |  |  | -
 row | 10.4759 | 10.5400 | 0.25033 | 1.7198 | 0.14556 | 0.02297 | 0.05639 | 0.3415 | 0.3185 | tone | 2720 | 955 |  |  | -
 row | 10.4779 | 10.5420 | 0.24960 | 1.7087 | 0.14608 | 0.02297 | 0.05658 | 0.3413 | 0.3183 | tone | 2736 | 955 |  |  | -
 row | 10.4799 | 10.5440 | 0.24717 | 1.6862 | 0.14658 | 0.02297 | 0.05677 | 0.3412 | 0.3181 | tone | 2752 | 955 |  |  | -
 row | 10.4819 | 10.5460 | 0.24442 | 1.6620 | 0.14707 | 0.02297 | 0.05696 | 0.3411 | 0.3180 | tone | 2768 | 955 |  |  | -
